SQLDATE,EventCode,AvgTone,GoldsteinScale,NumMentions,NumSources,NumArticles,SOURCEURL
20170405,057,4.80951993048767,8.0,16,1,16,http://www.antaranews.com/berita/622440/jokowi-ingin-lima-kesepakatan-dengan-afghanistan-bisa-segera-diimplemenasikan
20170405,042,2.92397660818713,1.9,8,1,8,https://www.merdeka.com/peristiwa/jokowi-sebut-ri-tahun-ini-bangun-rs-di-afghanistan-senilai-rp-16-m.html
20170405,042,2.92397660818713,1.9,2,1,2,https://www.merdeka.com/peristiwa/jokowi-sebut-ri-tahun-ini-bangun-rs-di-afghanistan-senilai-rp-16-m.html
20170405,051,4.37710437710438,3.4,8,1,8,http://www.antaranews.com/berita/622440/jokowi-ingin-lima-kesepakatan-dengan-afghanistan-bisa-segera-diimplemenasikan
20170405,042,1.56739811912226,1.9,2,1,2,http://en.republika.co.id/berita/en/national-politics/17/04/05/onxr03414-in-a-state-visit-afghan-president-discuss-bilateral-cooperation-with-jokowi
20170405,043,1.56739811912226,2.8,2,1,2,http://en.republika.co.id/berita/en/national-politics/17/04/05/onxr03414-in-a-state-visit-afghan-president-discuss-bilateral-cooperation-with-jokowi
20170405,046,1.56739811912226,7.0,4,1,4,http://en.republika.co.id/berita/en/national-politics/17/04/05/onxr03414-in-a-state-visit-afghan-president-discuss-bilateral-cooperation-with-jokowi
20170405,033,7.6555023923445,5.2,10,1,10,http://news.okezone.com/read/2017/04/05/18/1659773/jokowi-apresiasi-afghanistan-dalam-upaya-wujudkan-perdamaian
20170405,051,7.6555023923445,3.4,10,1,10,http://news.okezone.com/read/2017/04/05/18/1659773/jokowi-apresiasi-afghanistan-dalam-upaya-wujudkan-perdamaian
20170405,043,2.81690140845071,2.8,10,1,10,http://news.okezone.com/read/2017/04/05/18/1659573/sambut-presiden-afghanistan-jokowi-kembali-lakukan-veranda-talk
20170405,036,4.57350049164208,4.0,2,2,2,http://www.antaranews.com/en/news/110306/jokowi-hopes-for-immediate-implementation-of-indonesia-afghanistan-agreements
20170405,043,5.73183213920163,2.8,10,1,10,http://www.tribunnews.com/internasional/2017/04/05/ini-lima-nota-kesepahaman-yang-disepakai-presiden-jokowi-dengan-presiden-afghanistan
20170405,051,5.73183213920163,3.4,10,1,10,http://www.tribunnews.com/internasional/2017/04/05/ini-lima-nota-kesepahaman-yang-disepakai-presiden-jokowi-dengan-presiden-afghanistan
20170405,036,7.40740740740741,4.0,10,1,10,http://www.cnnindonesia.com/nasional/20170405205642-20-205263/jokowi-sebut-banyak-negara-apresiasi-kemajemukan-indonesia/
20170406,051,5.58659217877095,3.4,2,1,2,http://photo.liputan6.com/news/presiden-jokowi-sambut-kedatangan-presiden-afganistan-di-istana-merdeka-2910943
20170406,043,5.0761421319797,2.8,10,1,10,http://thepresidentpostindonesia.com/2017/04/05/presiden-jokowi-yakini-kunjungan-presiden-afghanistan-dapat-tingkatkan-kerjasama/
20170404,173,-2.94627383015598,-5.0,2,1,2,http://sea-globe.com/anti-ahok-radicals-cooked-plan-overthrow-jokowi-indonesian-police-say/
20170404,020,5.17241379310344,3.0,7,1,7,http://www.tribunnews.com/nasional/2017/04/04/kabar-ampg-rekomendasikan-novanto-jadi-cawapres-pendamping-jokowi-diskreditkan-golkar
20170404,010,-0.63091482649842,0.0,4,1,4,http://www.antaranews.com/en/news/110284/presiden-jokowi-wants-to-prune-routine-spending-in-state-budget
20170404,026,-0.63091482649842,4.0,4,1,4,http://www.antaranews.com/en/news/110284/presiden-jokowi-wants-to-prune-routine-spending-in-state-budget
20170404,061,4.14012738853503,6.4,10,1,10,http://www.mediaindonesia.com/news/read/99393/presiden-jokowi-minta-hortikultura-lebih-digenjot/2017-04-04
20170404,051,2.34375,3.4,2,1,2,http://kupang.tribunnews.com/2017/04/04/dpp-golkar-bantah-rekomendasi-ampg-setya-novanto-jadi-cawapres-mendampingi-jokowi
20170404,061,-1.94174757281553,6.4,10,1,10,http://ekonomi.inilah.com/read/detail/2370480/pengamat-heran-era-jokowi-lemah-terhadap-freeport
20170405,010,0.519664705135255,0.0,8,1,8,http://www.indonesiatribune.com/presiden-jokowi-wants-to-prune-routine-spending-in-state-budget
20170405,026,-0.63291139240507,4.0,4,1,4,http://www.indonesiatribune.com/presiden-jokowi-wants-to-prune-routine-spending-in-state-budget
20170405,042,5.82959641255606,1.9,10,1,10,https://www.merdeka.com/dunia/jokowi-sebut-presiden-afghanistan-minta-bantuan-damaikan-negaranya.html
20170405,043,7.6555023923445,2.8,10,1,10,http://news.okezone.com/read/2017/04/05/18/1659773/jokowi-apresiasi-afghanistan-dalam-upaya-wujudkan-perdamaian
20170405,070,4.57350049164209,7.0,10,2,10,http://www.antaranews.com/en/news/110306/jokowi-hopes-for-immediate-implementation-of-indonesia-afghanistan-agreements
20170405,043,5.73183213920163,2.8,12,1,10,http://www.tribunnews.com/internasional/2017/04/05/ini-lima-nota-kesepahaman-yang-disepakai-presiden-jokowi-dengan-presiden-afghanistan
20170406,138,0.67796610169492,-7.0,10,1,10,http://makassar.tribunnews.com/2017/04/06/agus-an-sudah-temui-prabowo-subianto-ini-yang-dibahas
20170406,044,0.67796610169492,2.5,10,1,10,http://makassar.tribunnews.com/2017/04/06/agus-an-sudah-temui-prabowo-subianto-ini-yang-dibahas
20170406,051,6.91056910569106,3.4,8,1,8,http://pontianak.tribunnews.com/2017/04/06/bupati-sambas-thank-you-mr-president-jokowi
20170405,043,-2.74841437632136,2.8,2,1,2,http://asiapacificreport.nz/2017/04/05/rsf-calls-on-jokowi-to-honour-pledge-to-let-journalists-work-in-west-papua/
20170405,173,-2.74841437632136,-5.0,1,1,1,http://asiapacificreport.nz/2017/04/05/rsf-calls-on-jokowi-to-honour-pledge-to-let-journalists-work-in-west-papua/
20170405,173,-2.74841437632136,-5.0,1,1,1,http://asiapacificreport.nz/2017/04/05/rsf-calls-on-jokowi-to-honour-pledge-to-let-journalists-work-in-west-papua/
20170405,043,-2.74841437632136,2.8,2,1,2,http://asiapacificreport.nz/2017/04/05/rsf-calls-on-jokowi-to-honour-pledge-to-let-journalists-work-in-west-papua/
20170405,173,-2.74841437632136,-5.0,6,1,6,http://asiapacificreport.nz/2017/04/05/rsf-calls-on-jokowi-to-honour-pledge-to-let-journalists-work-in-west-papua/
20170405,043,-2.4822695035461,2.8,2,1,2,http://livenews.co.nz/2017/04/05/rsf-calls-on-jokowi-to-honour-pledge-to-let-journalists-work-in-west-papua/
20170404,173,-4.30622009569378,-5.0,4,1,4,http://jakartaglobe.id/politics/jokowi-set-make-constitutional-court-pick/
20170404,190,1.79856115107914,-10.0,4,1,4,http://www.tribunnews.com/nasional/2017/04/04/tak-harus-trah-soekarno-jokowi-dinilai-cocok-gantikan-megawati-di-pdip
20170404,061,3.50877192982456,6.4,10,1,10,http://ekonomi.inilah.com/read/detail/2370403/apresiasi-beras-jokowi-minta-genjot-hortikultura
20170404,061,3.50877192982456,6.4,10,1,10,http://ekonomi.inilah.com/read/detail/2370403/apresiasi-beras-jokowi-minta-genjot-hortikultura
20170404,043,2.1671826625387,2.8,4,1,4,http://www.indonesiatribune.com/jokowi-reiterates-fulfillment-of-basic-needs-during-ramadhan
20170404,043,2.1671826625387,2.8,8,1,8,http://www.indonesiatribune.com/jokowi-reiterates-fulfillment-of-basic-needs-during-ramadhan
20170404,046,2.1671826625387,7.0,8,1,8,http://www.indonesiatribune.com/jokowi-reiterates-fulfillment-of-basic-needs-during-ramadhan
20170404,190,2.95566502463054,-10.0,4,1,4,http://www.lensaindonesia.com/2017/04/04/jokowi-dianggap-mumpuni-gantikan-megawati-soekarnoputri-jadi-ketum-pdip.html
20170404,042,2.09205020920502,1.9,10,1,10,http://news.liputan6.com/read/2910213/presiden-jokowi-teken-keppres-biaya-ibadah-haji-2017
20170404,112,1.46341463414634,-2.0,4,1,4,http://www.thejakartapost.com/news/2017/04/05/jokowi-gets-clerics-line-amid-tension.html
20170404,040,1.46341463414634,1.0,5,1,5,http://www.thejakartapost.com/news/2017/04/05/jokowi-gets-clerics-line-amid-tension.html
20170405,043,0.57971014492753,2.8,4,1,4,http://www.thejakartapost.com/news/2017/04/05/jokowi-gets-clerics-in-line-amid-tension.html
20170405,036,-1.22699386503067,4.0,10,1,10,http://news.okezone.com/read/2017/04/05/18/1659193/presiden-jokowi-terima-kunjungan-bersejarah-presiden-afghanistan
20170405,042,-1.22699386503067,1.9,2,1,2,http://news.okezone.com/read/2017/04/05/18/1659193/presiden-jokowi-terima-kunjungan-bersejarah-presiden-afghanistan
20170405,043,-1.22699386503067,2.8,2,1,2,http://news.okezone.com/read/2017/04/05/18/1659193/presiden-jokowi-terima-kunjungan-bersejarah-presiden-afghanistan
20170405,043,-1.22699386503067,2.8,6,1,6,http://news.okezone.com/read/2017/04/05/18/1659193/presiden-jokowi-terima-kunjungan-bersejarah-presiden-afghanistan
20170405,050,0.99502487562189,3.5,2,1,2,https://nasional.tempo.co/read/news/2017/04/05/078862860/presiden-afghanistan-ashraf-ghani-dan-jokowi-akan-teken-5-mou
20170405,190,-0.88888888888889,-10.0,4,1,4,http://www.jpnn.com/news/gerindra-jagokan-jokowi-jika-bu-mega
20170405,043,4.40251572327044,2.8,10,1,10,https://www.merdeka.com/politik/sore-ini-jokowi-terima-presiden-afghanistan-di-istana.html
20170405,042,1.02564102564103,1.9,8,1,8,https://nasional.tempo.co/read/news/2017/04/05/078862860/presiden-afganistan-ashraf-ghani-dan-jokowi-akan-teken-5-mou
20170405,042,1.02564102564103,1.9,2,1,2,https://nasional.tempo.co/read/news/2017/04/05/078862860/presiden-afganistan-ashraf-ghani-dan-jokowi-akan-teken-5-mou
20170405,173,-3.39506172839506,-5.0,6,1,6,http://www.asianews.network/content/jokowi-courts-clerics-dispel-growing-sectarian-tension-ahead-election-42812
20170405,173,-3.39506172839506,-5.0,2,1,2,http://www.asianews.network/content/jokowi-courts-clerics-dispel-growing-sectarian-tension-ahead-election-42812
20170405,051,-3.39506172839506,3.4,10,1,10,http://www.asianews.network/content/jokowi-courts-clerics-dispel-growing-sectarian-tension-ahead-election-42812
20170405,043,7.82122905027933,2.8,2,1,2,http://www.beritasatu.com/politik/423371-jokowi-terima-kunjungan-kenegaraan-presiden-afghanistan-di-istana-merdeka.html
20170405,042,5.41871921182266,1.9,2,1,2,http://www.antaranews.com/berita/622399/presiden-jokowi-terima-imam-besar-istiqlal-bahas-kebangsaan
20170405,043,-2.4822695035461,2.8,1,1,1,http://livenews.co.nz/2017/04/05/rsf-calls-on-jokowi-to-honour-pledge-to-let-journalists-work-in-west-papua/
20170405,043,-2.4822695035461,2.8,6,1,6,http://livenews.co.nz/2017/04/05/rsf-calls-on-jokowi-to-honour-pledge-to-let-journalists-work-in-west-papua/
20170405,057,4.80951993048767,8.0,4,1,4,http://www.antaranews.com/berita/622440/jokowi-ingin-lima-kesepakatan-dengan-afghanistan-bisa-segera-diimplemenasikan
20170405,051,4.37710437710438,3.4,2,1,2,http://www.antaranews.com/berita/622440/jokowi-ingin-lima-kesepakatan-dengan-afghanistan-bisa-segera-diimplemenasikan
20170405,043,1.56739811912226,2.8,1,1,1,http://en.republika.co.id/berita/en/national-politics/17/04/05/onxr03414-in-a-state-visit-afghan-president-discuss-bilateral-cooperation-with-jokowi
20170405,043,1.56739811912226,2.8,2,1,2,http://en.republika.co.id/berita/en/national-politics/17/04/05/onxr03414-in-a-state-visit-afghan-president-discuss-bilateral-cooperation-with-jokowi
20170405,036,4.57350049164208,4.0,2,2,2,http://www.antaranews.com/en/news/110306/jokowi-hopes-for-immediate-implementation-of-indonesia-afghanistan-agreements
20170405,042,4.57350049164208,1.9,4,2,4,http://www.antaranews.com/en/news/110306/jokowi-hopes-for-immediate-implementation-of-indonesia-afghanistan-agreements
20170405,051,7.90697674418604,3.4,10,1,10,http://www.jpnn.com/news/presiden-ghani-ke-ri-alangkah-senangnya-bertemu-jokowi
20170406,051,-2.22222222222222,3.4,10,1,10,http://www.tnp.sg/news/world/jokowi-gathers-clerics-amid-sectarian-tension
20170406,051,5.58659217877095,3.4,8,1,8,http://photo.liputan6.com/news/presiden-jokowi-sambut-kedatangan-presiden-afganistan-di-istana-merdeka-2910943
20171228,042,-0.869565217391304,1.9,10,1,10,http://pontianak.tribunnews.com/2017/12/28/ribuan-masyarakat-kalbar-hadiri-pembagian-sertifikat-dari-jokowi
20171229,030,0.657894736842105,4.0,10,1,10,http://ekonomi.inilah.com/read/detail/2427248/jokowi-resmikan-pasar-di-pontianak-senilai-rp54-m
20171231,043,3.43137254901961,2.8,10,1,10,http://manado.tribunnews.com/2017/12/31/blusukan-ke-malioboro-jokowi-sempatkan-beli-sandal-dan-kaos-hingga-naik-andong
20171231,043,3.43137254901961,2.8,10,1,10,http://manado.tribunnews.com/2017/12/31/blusukan-ke-malioboro-jokowi-sempatkan-beli-sandal-dan-kaos-hingga-naik-andong
20171228,042,1.61290322580645,1.9,2,1,2,http://nasional.kontan.co.id/news/jokowi-ungkap-3-bandara-baru-di-jawa-barat
20171228,043,1.53846153846154,2.8,10,1,10,http://nasional.republika.co.id/berita/nasional/politik/17/12/28/p1odt8330-presiden-jokowi-belanja-sepatu-dan-baju-di-mall-pontianak
20171229,043,0.52083333333334,2.8,10,1,10,https://elshinta.com/news/131643/2017/12/29/ke-mall-pontianak-presiden-jokowi-belanja-sepatu-baju
20171229,050,0.0,3.5,5,1,5,http://www.thejakartapost.com/news/2017/12/30/jokowi-backs-plan-total-rehabilitation-citarum-river.html
20171227,051,3.59712230215827,3.4,6,1,6,http://pontianak.tribunnews.com/2017/12/27/kado-natal-jokowi-untuk-kalbar
20171228,043,1.76992690567351,2.8,20,1,20,http://m.inilah.com/news/detail/2427026/jokowi-hadiri-hut-angkatan-muda-siliwangi
20171228,043,3.90625,2.8,4,1,4,http://nasional.kontan.co.id/news/hari-ini-jokowi-hadiri-perayaan-natal-di-pontianak
20171228,036,1.79948586118252,4.0,2,1,2,https://www.cnnindonesia.com/nasional/20171228101307-20-265169/jokowi-hadiri-perayaan-natal-bersama-di-pontianak
20171228,180,0.5730659025788,-9.0,2,1,2,http://nasional.inilah.com/read/detail/2427126/jokowi-perlu-rangkul-kalangan-santri
20171228,020,-1.26582278481012,3.0,4,1,4,http://www.en.netralnews.com/news/business/read/16849/jokowi.pursues.infrastructure.development.to.boost.people...s.economy
20171228,010,6.25,0.0,4,1,4,http://www.thepresidentpost.com/2017/03/14/jokowi-south-korean-entrepreneurs-indonesia-true-descendant-sun/
20171228,042,3.30788804071247,1.9,8,1,8,https://news.okezone.com/read/2017/12/28/525/1836879/terima-laporan-citarum-terkotor-sedunia-presiden-jokowi-janjikan-revitalisasi-di-2018
20171227,051,3.59712230215827,3.4,2,1,2,http://pontianak.tribunnews.com/2017/12/27/kado-natal-jokowi-untuk-kalbar
20171228,043,5.35714285714286,2.8,2,1,2,http://nasional.republika.co.id/berita/nasional/umum/17/12/28/p1ng5w377-kunker-ke-pontianak-presiden-jokowi-hadiri-perayaan-natal
20171228,043,5.35714285714286,2.8,6,1,6,http://nasional.republika.co.id/berita/nasional/umum/17/12/28/p1ng5w377-kunker-ke-pontianak-presiden-jokowi-hadiri-perayaan-natal
20171228,036,5.35714285714286,4.0,4,1,4,http://nasional.republika.co.id/berita/nasional/umum/17/12/28/p1ng5w377-kunker-ke-pontianak-presiden-jokowi-hadiri-perayaan-natal
20171228,111,2.64701276329184,-2.0,12,2,12,https://news.okezone.com/read/2017/12/28/337/1836745/hari-ini-jokowi-terbang-ke-pontianak-hadiri-perayaan-natal-nasional
20171227,046,-3.06603773584906,7.0,4,1,4,http://en.republika.co.id/berita/en/national-politics/17/12/28/p1n0w4414-jokowi-chairs-meeting-to-discuss-spread-of-diphtheria
20171228,046,-2.9126213592233,7.0,4,1,4,https://en.antaranews.com/news/114017/jokowi-chairs-meeting-to-discuss-spread-of-diphtheria
20171227,040,-3.06603773584906,1.0,4,1,4,http://en.republika.co.id/berita/en/national-politics/17/12/28/p1n0w4414-jokowi-chairs-meeting-to-discuss-spread-of-diphtheria
20171228,040,-2.9126213592233,1.0,4,1,4,https://en.antaranews.com/news/114017/jokowi-chairs-meeting-to-discuss-spread-of-diphtheria
20171228,036,3.25581395348837,4.0,2,1,2,https://news.okezone.com/read/2017/12/28/337/1836745/hari-ini-jokowi-terbang-ke-pontianak-hadiri-perayaan-natal-nasional
20171228,017,4.06091370558376,0.0,8,1,4,http://jabar.tribunnews.com/2017/12/28/ridwan-kamil-berencana-bertemu-jokowi-oded-hadiri-peresmian-gedung-berikut-agenda-mereka
20171228,036,3.47826086956522,4.0,4,1,4,https://www.merdeka.com/peristiwa/didampingi-ibu-negara-jokowi-bakal-hadiri-natal-bersama-di-pontianak.html
20171228,043,3.47826086956522,2.8,2,1,2,https://www.merdeka.com/peristiwa/didampingi-ibu-negara-jokowi-bakal-hadiri-natal-bersama-di-pontianak.html
20171228,036,3.47826086956522,4.0,2,1,2,https://www.merdeka.com/peristiwa/didampingi-ibu-negara-jokowi-bakal-hadiri-natal-bersama-di-pontianak.html
20171228,111,1.79948586118252,-2.0,2,1,2,https://www.cnnindonesia.com/nasional/20171228101307-20-265169/jokowi-hadiri-perayaan-natal-bersama-di-pontianak
20171228,010,1.68539325842696,0.0,10,1,10,http://jabar.tribunnews.com/2017/12/28/warga-mengejar-mobil-jokowi-berharap-bisa-foto-bareng-tapi-hanya-dapat-lambaian-tangannya
20171228,130,0.77519379844961,-4.4,8,1,8,http://regional.kompas.com/read/2017/12/28/16125141/jokowi-pastikan-bandara-kertajati-beroperasi-pertengahan-2018
20171228,042,5.34351145038167,1.9,4,1,4,http://www.tribunnews.com/nasional/2017/12/28/ketika-jokowi-bersama-iriana-berjalan-kaki-dalam-gelap-malam-hadiri-acara-nikahan-pegawai-istana
20171230,017,1.66083916083916,0.0,8,1,8,http://www.tribunnews.com/nasional/2017/12/30/rapor-jokowi-jk-dalam-kacamata-survei-2017
20171229,012,-1.51324085750315,-0.4,10,1,10,https://www.voaindonesia.com/a/isu-sdm-dan-ham-di-papua-jadi-sorotan-3-tahun-pemerintahan-jokowi/4183948.html
20171229,017,2.18978102189781,0.0,4,1,4,http://www.en.netralnews.com/news/business/read/16890/jokowi.closes.this.year...s.last.stock.trading
20171230,042,3.125,1.9,10,1,10,http://nasional.kontan.co.id/news/jokowi-tahun-2017-berhasil-dilalui-dengan-baik
20171230,043,0.39525691699605,2.8,6,1,6,http://news.liputan6.com/read/3210499/akhir-tahun-presiden-jokowi-kunjungi-yogyakarta
20171230,143,7.75862068965517,-6.5,2,1,2,https://nasional.tempo.co/read/1046176/pesan-jokowi-di-tahun-baru-selamat-berlibur-bersama-keluarga
20171230,043,-0.7843137254902,2.8,10,1,10,http://nasional.kompas.com/read/2017/12/30/13253211/jokowi-2019-akhir-seluruh-rakyat-indonesia-dapatkan-harga-bbm-sama
20171229,043,3.17460317460317,2.8,6,1,6,http://pontianak.tribunnews.com/2017/12/29/terima-kasih-presiden-jokowi
20171229,042,1.88679245283019,1.9,10,1,10,http://pontianak.tribunnews.com/2017/12/29/asa-pedagang-durian-sungai-jawi-agar-jokowi-wisata-durian
20171229,051,6.96517412935323,3.4,2,1,2,http://en.republika.co.id/berita/en/national-politics/17/12/29/p1pn0q414-merchants-must-make-buyers-feel-comfortable-jokowi
20171230,190,-9.28792569659446,-10.0,6,1,6,http://jabar.tribunnews.com/2017/12/30/icmi-muda-kecewa-keputusan-mk-desak-dpr-dan-jokowi-antisipasi-penyebaran-idiologi-lgbt
20171229,042,2.56410256410256,1.9,8,1,8,http://www.beritasatu.com/nasional/470978-jokowi-berbelanja-di-ayani-mega-mall-pontianak.html
20171229,051,6.96517412935323,3.4,4,1,4,http://en.republika.co.id/berita/en/national-politics/17/12/29/p1pn0q414-merchants-must-make-buyers-feel-comfortable-jokowi
20171230,036,0.712589073634206,4.0,2,1,2,http://en.republika.co.id/berita/en/national-politics/17/12/30/p1s72v440-jokowi-strolls-along-yogyakartas-malioboro-street
20171230,043,0.712589073634206,2.8,2,1,2,http://en.republika.co.id/berita/en/national-politics/17/12/30/p1s72v440-jokowi-strolls-along-yogyakartas-malioboro-street
20171231,036,0.710900473933651,4.0,2,1,2,http://en.republika.co.id/berita/en/national-politics/17/12/31/p1sr9n414-jokowi-strolls-along-yogyakartas-malioboro-street
20171231,043,0.710900473933651,2.8,2,1,2,http://en.republika.co.id/berita/en/national-politics/17/12/31/p1sr9n414-jokowi-strolls-along-yogyakartas-malioboro-street
20171230,036,0.699300699300701,4.0,2,1,2,https://en.antaranews.com/news/114058/jokowi-strolls-along-yogyakartas-malioboro-street
20171229,042,-1.47492625368732,1.9,8,1,4,http://news.liputan6.com/read/3209073/cerita-penerjemah-jokowi-dikira-penyusup-oleh-intel-australia
20171229,042,-1.47492625368732,1.9,12,1,6,http://news.liputan6.com/read/3209073/cerita-penerjemah-jokowi-dikira-penyusup-oleh-intel-australia
20171228,043,0.49140049140049,2.8,10,1,10,http://pontianak.tribunnews.com/2017/12/28/jokowi-sembilan-kali-sudah-kunjungi-kalbar-apa-saja-yang-dikerjakan-presiden
20171228,051,0.67567567567568,3.4,10,1,10,http://news.liputan6.com/read/3209040/jokowi-terkesan-dengan-megahnya-bandara-supadio
20171228,051,-0.78740157480315,3.4,6,1,6,http://poskotanews.com/2017/12/28/resmikan-terminal-baru-bandara-supadio-jokowi-tahun-depan-sudah-tidak-cukup/
20171230,120,0.68027210884354,-4.0,10,1,10,http://poskotanews.com/2017/12/30/ppp-stabilitas-politik-2017-terbangun-baik-berkat-jokowi/
20171230,036,0.699300699300701,4.0,2,1,2,https://en.antaranews.com/news/114058/jokowi-strolls-along-yogyakartas-malioboro-street
20171230,042,0.699300699300701,1.9,1,1,1,https://en.antaranews.com/news/114058/jokowi-strolls-along-yogyakartas-malioboro-street
20171228,071,1.3671875,7.4,4,1,4,http://kupang.tribunnews.com/2017/12/28/jumlah-beasiswa-lpdp-meningkat-3-kali-lipat-jokowi-tekankan-pemerataan-khususnya-daerah-tertinggal
20171228,051,-0.542495479204336,3.4,5,2,5,http://www.en.netralnews.com/news/business/read/16849/jokowi.pursues.infrastructure.development.to.boost.people...s.economy
20171228,042,4.86111111111111,1.9,4,1,4,https://www.antaranews.com/berita/673978/pemeritahan-jokowi-jk-sukses-implementasikan-nawacita
20171228,036,2.20820189274448,4.0,4,1,4,http://www.rri.co.id/post/berita/472787/nasional/presiden_jokowi_awasi_pemberian_sertifikat_tanah_untuk_rakyat.html
20171229,042,-1.47492625368732,1.9,10,1,10,http://news.liputan6.com/read/3209073/cerita-penerjemah-jokowi-dikira-penyusup-oleh-intel-australia
20171229,042,3.07017543859649,1.9,4,1,4,https://nasional.tempo.co/read/1045873/cerita-jokowi-dan-iriana-jalan-kaki-ke-resepsi-anak-pawang-rusa
20171228,020,-1.06837606837607,3.0,10,1,10,http://wartakota.tribunnews.com/2017/12/28/tetapkan-harga-bbm-satu-harga-di-papua-jokowi-dinilai-cetak-sejarah
20171228,043,5.97609561752988,2.8,8,1,8,http://nasional.kompas.com/read/2017/12/28/23534581/mendadak-jokowi-hadiri-nikahan-anak-pawang-rusa-istana
20171229,043,6.11353711790393,2.8,4,1,4,http://medan.tribunnews.com/2017/12/29/jokowi-hadiri-nikahan-anak-pawang-rusa-istana-masuk-jalanan-gelap
20171229,017,3.67647058823529,0.0,8,1,8,http://en.metrotvnews.com/business-en/Wb72dr0N-jokowi-to-attend-idx-closing-bell-ceremony
20171229,017,3.67647058823529,0.0,2,1,2,http://en.metrotvnews.com/business-en/Wb72dr0N-jokowi-to-attend-idx-closing-bell-ceremony
20171229,040,1.1472275334608,1.0,10,1,10,http://harianandalas.com/berita-utama/jokowi-jangan-pecah-karena-pilkada
20171229,046,1.1472275334608,7.0,10,1,10,http://harianandalas.com/berita-utama/jokowi-jangan-pecah-karena-pilkada
20171229,020,0.50675675675676,3.0,10,1,10,http://bisnis.liputan6.com/read/3210013/jokowi-bukan-lagi-saatnya-untuk-pesimis-dan-wait-and-see
20171230,051,11.1940298507463,3.4,4,1,4,http://www.tribunnews.com/nasional/2017/12/30/jokowi-selamat-berlibur-semoga-mendapat-energi-dan-semangat-baru
20171230,046,4.25531914893617,7.0,8,1,8,https://www.merdeka.com/politik/pertemuan-sby-jokowi-redam-panasnya-politik-nasional-di-2017.html
20171230,046,1.61443494776828,7.0,2,1,2,http://jateng.tribunnews.com/2017/12/30/rapor-jokowi-jk-dalam-kacamata-survei-2017
20171229,042,3.67647058823529,1.9,6,1,6,http://en.metrotvnews.com/business-en/Wb72dr0N-jokowi-to-attend-idx-closing-bell-ceremony
20171229,042,3.67647058823529,1.9,2,1,2,http://en.metrotvnews.com/business-en/Wb72dr0N-jokowi-to-attend-idx-closing-bell-ceremony
20171228,036,1.69971671388102,4.0,4,1,4,http://www.tribunnews.com/nasional/2017/12/28/pastikan-program-sertifikat-tanah-lancar-jokowi-pokoknya-saya-kejar-terus
20171228,020,-6.78098207326579,3.0,10,1,10,http://www.tribunnews.com/nasional/2017/12/28/tuntaskan-kasus-pelanggaran-ham-jokowi-jangan-melempem
20171230,036,0.712589073634206,4.0,2,1,2,http://en.republika.co.id/berita/en/national-politics/17/12/30/p1s72v440-jokowi-strolls-along-yogyakartas-malioboro-street
20171231,042,0.710900473933651,1.9,2,1,2,http://en.republika.co.id/berita/en/national-politics/17/12/31/p1sr9n414-jokowi-strolls-along-yogyakartas-malioboro-street
20171231,036,0.710900473933651,4.0,2,1,2,http://en.republika.co.id/berita/en/national-politics/17/12/31/p1sr9n414-jokowi-strolls-along-yogyakartas-malioboro-street
20171227,043,3.59712230215827,2.8,4,1,4,http://pontianak.tribunnews.com/2017/12/27/kado-natal-jokowi-untuk-kalbar
20171228,186,2.90178571428572,-10.0,2,1,2,http://nasional.kompas.com/read/2017/12/28/13594871/jokowi-jangan-karena-berbeda-pilihan-kita-pecah-tidak-rukun-jangan
20171229,043,-0.28490028490028,2.8,2,1,2,http://news.liputan6.com/read/3209326/soal-pilkada-jokowi-deg-degan-saya-jangan-sampai-tidak-rukun
20171229,043,1.63398692810458,2.8,2,1,2,http://nasional.kompas.com/read/2017/12/29/07592261/saat-jokowi-menikmati-kopi-susu-seharga-rp-9000
20171227,043,3.59712230215827,2.8,4,1,4,http://pontianak.tribunnews.com/2017/12/27/kado-natal-jokowi-untuk-kalbar
20171228,150,-1.58730158730159,-7.2,2,1,2,http://pontianak.tribunnews.com/2017/12/28/jelang-kedatangan-jokowi-aparat-kemanan-gabungan-perketat-pengamanan-di-supadio
20171228,186,2.90178571428572,-10.0,2,1,2,http://nasional.kompas.com/read/2017/12/28/13594871/jokowi-jangan-karena-berbeda-pilihan-kita-pecah-tidak-rukun-jangan
20171228,043,0.45045045045045,2.8,10,1,10,http://www.rri.co.id/post/berita/472784/nasional/jokowi_hadiri_natal_bersama_di_rumah_radank_pontianak.html
20171229,043,-0.28490028490028,2.8,4,1,4,http://news.liputan6.com/read/3209326/soal-pilkada-jokowi-deg-degan-saya-jangan-sampai-tidak-rukun
20171228,150,-1.58730158730159,-7.2,6,1,6,http://pontianak.tribunnews.com/2017/12/28/jelang-kedatangan-jokowi-aparat-kemanan-gabungan-perketat-pengamanan-di-supadio
20171229,043,1.63398692810458,2.8,6,1,6,http://nasional.kompas.com/read/2017/12/29/07592261/saat-jokowi-menikmati-kopi-susu-seharga-rp-9000
20171229,043,6.07594936708861,2.8,4,1,4,http://kupang.tribunnews.com/2017/12/29/jokowi-singgung-ladang-tuhan-dalam-perayaan-natal-nasional-2017-begini-penjelasannya
20171229,043,0.393380188171027,2.8,14,1,14,http://pontianak.tribunnews.com/2017/12/29/terima-kasih-presiden-jokowi
